//Substation,Name,Area
7230,L_HARWOO9_1Y,WZ_SOUTH_CENTRAL
78584,L_HELENA8_1Y,WZ_SOUTH_CENTRAL
7513,L_HENLY_8_1Y,WZ_SOUTH_CENTRAL
7174,L_HENNE_8_1Y,WZ_SOUTH_CENTRAL
7172,L_HENNE_8_2Y,WZ_SOUTH_CENTRAL
7225,L_HICKFO8_1Y,WZ_SOUTH_CENTRAL
7202,L_HICROS8_1Y,WZ_SOUTH_CENTRAL
78207,L_HIDDVA8_1Y,WZ_SOUTH_CENTRAL
7221,L_HIGH128_1Y,WZ_SOUTH_CENTRAL
7546,L_HIGH328_1Y,WZ_SOUTH_CENTRAL
7545,L_HIGH329_1Y,WZ_SOUTH_CENTRAL
7291,L_HIGH368_1Y,WZ_SOUTH_CENTRAL
7177,L_HIGH468_1Y,WZ_SOUTH_CENTRAL
7576,L_HILBIG8_1Y,WZ_SOUTH_CENTRAL
7190,L_HILLTO8_1Y,WZ_SOUTH_CENTRAL
78577,L_HOCHTA9_1Y,WZ_SOUTH_CENTRAL
7145,L_HOLLMI8_1Y,WZ_SOUTH_CENTRAL
7128,L_HORSBA8_1Y,WZ_WEST
7175,L_HORTON8_1Y,WZ_SOUTH_CENTRAL
7335,L_HOWALA8_1Y,WZ_SOUTH_CENTRAL
7491,L_HUNTER8_1Y,WZ_SOUTH_CENTRAL
7144,L_HUNT__8_1Y,WZ_WEST
78532,L_IDCETA9_1Y,WZ_SOUTH_CENTRAL
7142,L_INGRAM8_1Y,WZ_WEST
7094,L_INKSDA9_1Y,WZ_SOUTH_CENTRAL
76019,L_INMENW8_1Y,WZ_FAR_WEST
7141,L_JACKFU8_1Y,WZ_WEST
7516,L_JOHNCI9_1Y,WZ_SOUTH_CENTRAL
77153,L_KENDAL1_1,WZ_SOUTH_CENTRAL
77152,L_KENDAL1_1Y,WZ_SOUTH_CENTRAL
77800,L_KENDAL1_2,WZ_SOUTH_CENTRAL
77150,L_KENDAL1_2Y,WZ_SOUTH_CENTRAL
77801,L_KENDAL1_3,WZ_SOUTH_CENTRAL
77154,L_KENDAL1_3Y,WZ_SOUTH_CENTRAL
7046,L_KENDAL5_1Y,WZ_SOUTH_CENTRAL
7150,L_KENDAL8_1Y,WZ_SOUTH_CENTRAL
907595,L_KENDAL8_1Y,WZ_SOUTH_CENTRAL
7152,L_KENDAL8_2Y,WZ_SOUTH_CENTRAL
7147,L_KENDCT8_1Y,WZ_SOUTH_CENTRAL
7530,L_KENTST8_1Y,WZ_SOUTH_CENTRAL
7160,L_KERRLE8_1Y,WZ_WEST
7138,L_KERRST8_1Y,WZ_WEST
7162,L_KERRTR8_1Y,WZ_WEST
76635,L_KINGMO8_1Y,WZ_FAR_WEST
7404,L_KINGS19_1Y,WZ_WEST
7402,L_KINGS29_1Y,WZ_WEST
7591,L_KOKERN9_1Y,WZ_SOUTH_CENTRAL
7387,L_KUNITZ8_1Y,WZ_FAR_WEST
7502,L_KYLE__8_1Y,WZ_SOUTH_CENTRAL
7352,L_LAGOVI8_1Y,WZ_SOUTH_CENTRAL
7276,L_LAGRAN8_1Y,WZ_SOUTH_CENTRAL
7349,L_LAKEAE8_1Y,WZ_SOUTH_CENTRAL
78543,L_LAKEPU9_1Y,WZ_SOUTH_CENTRAL
7625,L_LAKETA9_1Y,WZ_SOUTH_CENTRAL
7538,L_LAKEWA8_1Y,WZ_SOUTH_CENTRAL
7624,L_LAKEWO9_1Y,WZ_SOUTH_CENTRAL
7064,L_LAMPAS8_1Y,WZ_WEST
7614,L_LAVERN9_1Y,WZ_SOUTH_CENTRAL
76615,L_LCRANE8_1Y,WZ_FAR_WEST
7426,L_LEAKEY9_1Y,WZ_WEST
7525,L_LEANDE8_1Y,WZ_SOUTH_CENTRAL
7198,L_LEHIGH8_1Y,WZ_SOUTH_CENTRAL
7197,L_LEHIGH9_1Y,WZ_SOUTH_CENTRAL
7571,L_LEXING8_1Y,WZ_SOUTH_CENTRAL
7568,L_LINCOL8_1Y,WZ_SOUTH_CENTRAL
7251,L_LINDEN8_1Y,WZ_SOUTH_CENTRAL
7412,L_LIVEOA9_1Y,WZ_WEST
900674,L_LIVEOA9_1Y,WZ_WEST
7216,L_LOCKHA8_1Y,WZ_SOUTH_CENTRAL
7215,L_LOCKHA9_1Y,WZ_SOUTH_CENTRAL
7080,L_LOMETA8_1Y,WZ_WEST
76583,L_LONGLO8_1Y,WZ_FAR_WEST
7456,L_LOP3378_1Y,WZ_SOUTH_CENTRAL
78188,L_LOSTCR8_1Y,WZ_SOUTH_CENTRAL
7220,L_LULIMA9_1Y,WZ_SOUTH_CENTRAL
7224,L_LULING8_1Y,WZ_SOUTH_CENTRAL
7223,L_LULING9_1Y,WZ_SOUTH_CENTRAL
7567,L_LYLEWO8_1Y,WZ_SOUTH_CENTRAL
7573,L_LYONS_8_1Y,WZ_SOUTH_CENTRAL
77816,L_LYTTSP1_1Y,WZ_SOUTH_CENTRAL
77075,L_LYTTSP2_1Y,WZ_SOUTH_CENTRAL
7671,L_MACEDO8_1Y,WZ_COAST
7218,L_MAGNME9_1Y,WZ_SOUTH_CENTRAL
78581,L_MAGNTA8_1Y,WZ_SOUTH_CENTRAL
78579,L_MALONE9_1Y,WZ_SOUTH_CENTRAL
7504,L_MANCHA8_1Y,WZ_SOUTH_CENTRAL
7330,L_MANOR_8_1Y,WZ_SOUTH_CENTRAL
7348,L_MARBFA8_1Y,WZ_SOUTH_CENTRAL
7822,L_MARION1_1Y,WZ_SOUTH_CENTRAL
7044,L_MARION5_1Y,WZ_SOUTH_CENTRAL
7178,L_MARION8_1Y,WZ_SOUTH_CENTRAL
77178,L_MARION_1Y,WZ_SOUTH_CENTRAL
77359,L_MARSFO1_1,WZ_SOUTH_CENTRAL
77360,L_MARSFO1_2,WZ_SOUTH_CENTRAL
7356,L_MARSFO8_1Y,WZ_SOUTH_CENTRAL
7354,L_MARSFO9_1Y,WZ_SOUTH_CENTRAL
900545,L_MARSFO9_1Y,WZ_SOUTH_CENTRAL
7441,L_MASOCR8_1Y,WZ_SOUTH_CENTRAL
76389,L_MASOCT8_1Y,WZ_WEST
7395,L_MASOCT9_1Y,WZ_WEST
900602,L_MASOCT9_1Y,WZ_WEST
78542,L_MATTHE9_1Y,WZ_SOUTH_CENTRAL
7565,L_MAXZUE8_1Y,WZ_SOUTH_CENTRAL
7182,L_MCCALA8_1Y,WZ_SOUTH_CENTRAL
76319,L_MCELMU8_1Y,WZ_WEST
7334,L_MCNEIL8_1Y,WZ_SOUTH_CENTRAL
7606,L_MCQUEE8_1Y,WZ_SOUTH_CENTRAL
7430,L_MEDICI9_1Y,WZ_SOUTH_CENTRAL
7432,L_MEDILA8_1Y,WZ_SOUTH_CENTRAL
7325,L_MENDOZ8_1Y,WZ_SOUTH_CENTRAL
7665,L_MENGCR8_1Y,WZ_SOUTH_CENTRAL
76582,L_MEVISW8_1Y,WZ_FAR_WEST
7479,L_MILLER8_1Y,WZ_SOUTH_CENTRAL
8758,L_MILPAS4A,WZ_SOUTHERN
78583,L_MILTON8_1Y,WZ_SOUTH_CENTRAL
78259,L_MOCKIN8_1Y,WZ_SOUTH_CENTRAL
7249,L_MONT__8_1Y,WZ_SOUTH_CENTRAL
76317,L_MOORE_8_1Y,WZ_WEST
7350,L_MORMMI8_1Y,WZ_SOUTH_CENTRAL
7588,L_MOULGV9_1Y,WZ_SOUTH_CENTRAL
7237,L_MOULSO8_1Y,WZ_SOUTH_CENTRAL
7587,L_MOULSO9_1Y,WZ_SOUTH_CENTRAL
901752,L_MOULSO9_1Y,WZ_SOUTH_CENTRAL
7236,L_MOULTO8_1Y,WZ_SOUTH_CENTRAL
7148,L_MOUNTO8_1Y,WZ_SOUTH_CENTRAL
7480,L_MOUNTO9_1Y,WZ_SOUTH_CENTRAL
78103,L_NADA8_1Y,WZ_SOUTH_CENTRAL
7526,L_NAMELE8_1Y,WZ_SOUTH_CENTRAL
7063,L_NARUNA8_1Y,WZ_WEST
7596,L_NASHCR9_1Y,WZ_SOUTH_CENTRAL
7124,L_NEBO__9_1Y,WZ_WEST
7612,L_NEWBER8_1Y,WZ_SOUTH_CENTRAL
7271,L_NEWBRE8_1Y,WZ_SOUTH_CENTRAL
7558,L_NEWROS9_1Y,WZ_SOUTH_CENTRAL
7133,L_NIMITZ8_1Y,WZ_WEST
78580,L_NIXOAE8_1Y,WZ_SOUTH_CENTRAL
7616,L_NIXOGV9_1Y,WZ_SOUTH_CENTRAL
7621,L_NIXON_8_1Y,WZ_SOUTH_CENTRAL
7617,L_NIXON_9_1Y,WZ_SOUTH_CENTRAL
902106,L_NIXON_9_1Y,WZ_SOUTH_CENTRAL
7233,L_NOPAL_8_1Y,WZ_SOUTH_CENTRAL
78574,L_NORDHE8_1Y,WZ_SOUTH_CENTRAL
78576,L_NORDWE8_1Y,WZ_SOUTH_CENTRAL
76998,L_NORTMC1_1Y,WZ_FAR_WEST
76999,L_NORTMC2_2Y,WZ_FAR_WEST
76000,L_NORTMC5_1Y,WZ_FAR_WEST
76595,L_NORTMC8_2Y,WZ_FAR_WEST
7425,L_ODLASW8_1Y,WZ_WEST
7613,L_OLMOS_8_1Y,WZ_SOUTH_CENTRAL
7619,L_OLMOS_9_1Y,WZ_SOUTH_CENTRAL
7594,L_OTTINE9_1Y,WZ_SOUTH_CENTRAL
76600,L_OXTASW8_1Y,WZ_FAR_WEST
7308,L_PAIGE_8_1Y,WZ_SOUTH_CENTRAL
7476,L_PALEFA8_1Y,WZ_SOUTH_CENTRAL
7477,L_PALEPE8_1Y,WZ_SOUTH_CENTRAL
78528,L_PARKTA9_1Y,WZ_SOUTH_CENTRAL
7611,L_PARKWA8_1Y,WZ_SOUTH_CENTRAL
76669,L_PERSGA9_1Y,WZ_FAR_WEST
7478,L_PHJOCI8_1Y,WZ_SOUTH_CENTRAL
7234,L_PILOGR8_1Y,WZ_SOUTH_CENTRAL
7307,L_PINECR8_1Y,WZ_SOUTH_CENTRAL
78534,L_PIONTA9_1Y,WZ_SOUTH_CENTRAL
7437,L_PIPECR8_1Y,WZ_SOUTH_CENTRAL
7296,L_PISEK_8_1Y,WZ_SOUTH_CENTRAL
7120,L_PITSBU8_1Y,WZ_WEST
7119,L_PITSBU9_1Y,WZ_WEST
71230,L_PLEAFA8_1Y,WZ_FAR_WEST
7274,L_PLUM__8_1Y,WZ_SOUTH_CENTRAL
7222,L_POOLRO8_1Y,WZ_SOUTH_CENTRAL
7668,L_PRAIVI8_1Y,WZ_COAST
7666,L_PRAIVI9_1Y,WZ_COAST
78524,L_PRPUTA9_1Y,WZ_SOUTH_CENTRAL
7489,L_PURGRO8_1Y,WZ_SOUTH_CENTRAL
7662,L_QUANEX9_1Y,WZ_SOUTH_CENTRAL
7660,L_QUANSW9_1Y,WZ_SOUTH_CENTRAL
7186,L_RARO128_1Y,WZ_SOUTH_CENTRAL
7158,L_RAYMBA8_1Y,WZ_WEST
7560,L_REDROC8_1Y,WZ_SOUTH_CENTRAL
7188,L_REDWOO8_1Y,WZ_SOUTH_CENTRAL
78104,L_RICEBI8_1Y,WZ_COAST
7076,L_RICHSP9_1Y,WZ_WEST
7143,L_RIMROC8_1Y,WZ_WEST
78526,L_RIPUTA9_1Y,WZ_SOUTH_CENTRAL
7173,L_RIVEOA8_1Y,WZ_SOUTH_CENTRAL
7275,L_RIVERS8_1Y,WZ_SOUTH_CENTRAL
7347,L_RIVERY8_1Y,WZ_SOUTH_CENTRAL
76597,L_ROBBSW8_1Y,WZ_FAR_WEST
7194,L_ROBRJR9_1Y,WZ_SOUTH_CENTRAL
7640,L_ROCKIS8_1Y,WZ_SOUTH_CENTRAL
78238,L_ROCKSP9_1Y,WZ_WEST
7515,L_ROHR__8_1Y,WZ_SOUTH_CENTRAL
78015,L_ROSICR8_1Y,WZ_SOUTHERN
7297,L_ROTOTA8_1Y,WZ_SOUTH_CENTRAL
7299,L_ROUNTO8_1Y,WZ_SOUTH_CENTRAL
900110,L_ROUNTO8_1Y,WZ_SOUTH_CENTRAL
78573,L_RUNGE_8_1Y,WZ_SOUTH_CENTRAL
7509,L_RUTHER8_1Y,WZ_SOUTH_CENTRAL
777289,L_SALEM1_1,WZ_SOUTH_CENTRAL
7838,L_SALEM1_1Y,WZ_SOUTH_CENTRAL
902550,L_SALEM1_1Y,WZ_SOUTH_CENTRAL
7058,L_SALEM_5_1Y,WZ_SOUTH_CENTRAL
7289,L_SALEM_8_1Y,WZ_SOUTH_CENTRAL
7127,L_SANDCR8_1Y,WZ_WEST
7121,L_SANDCR9_1Y,WZ_WEST
7570,L_SANDHI8_1Y,WZ_SOUTH_CENTRAL
7116,L_SANDMO9_1Y,WZ_WEST
907548,L_SANDMO9_1Y,WZ_WEST
7192,L_SANMAR8_1Y,WZ_SOUTH_CENTRAL
7191,L_SANMAR9_1Y,WZ_SOUTH_CENTRAL
7078,L_SANSAB8_1Y,WZ_WEST
77074,L_SASASW8_1Y,WZ_WEST
7074,L_SASASW9_1Y,WZ_WEST
7488,L_SATTLE8_1Y,WZ_SOUTH_CENTRAL
7610,L_SCHERT8_1Y,WZ_SOUTH_CENTRAL
76005,L_SCHNDR5_1Y,WZ_WEST
7252,L_SCHULE8_1Y,WZ_SOUTH_CENTRAL
7609,L_SCHUMA8_1Y,WZ_SOUTH_CENTRAL
7670,L_SEAWAY8_1Y,WZ_COAST
7355,L_SEGOVI9_1Y,WZ_WEST
7228,L_SEGUIN8_1Y,WZ_SOUTH_CENTRAL
7229,L_SEGUWE8_1Y,WZ_SOUTH_CENTRAL
777290,L_SELAM01_1Y,WZ_SOUTH_CENTRAL
7524,L_SEWAJU8_1Y,WZ_SOUTH_CENTRAL
7323,L_SHADGL8_1Y,WZ_SOUTH_CENTRAL
7639,L_SHERID8_1Y,WZ_SOUTH_CENTRAL
7460,L_SHERPO8_1Y,WZ_SOUTH_CENTRAL
7102,L_SHERSH8_1Y,WZ_WEST
7238,L_SHINER8_1Y,WZ_SOUTH_CENTRAL
7590,L_SHINGV9_1Y,WZ_SOUTH_CENTRAL
7310,L_SIMGID8_1Y,WZ_SOUTH_CENTRAL
71210,L_SKYWES8_1Y,WZ_FAR_WEST
7620,L_SMILEY9_1Y,WZ_SOUTH_CENTRAL
7618,L_SMILGO9_1Y,WZ_SOUTH_CENTRAL
7314,L_SMITHV8_1Y,WZ_SOUTH_CENTRAL
7315,L_SMITHV9_1Y,WZ_SOUTH_CENTRAL
7542,L_SPICEW8_1Y,WZ_SOUTH_CENTRAL
78520,L_STAFHI8_1Y,WZ_SOUTH_CENTRAL
7351,L_STARCK8_1Y,WZ_SOUTH_CENTRAL
7602,L_STMEIN8_1Y,WZ_SOUTH_CENTRAL
7193,L_STRAHA8_1Y,WZ_SOUTH_CENTRAL
7664,L_SUNNYS9_1Y,WZ_COAST
902177,L_SUNNYS9_1Y,WZ_COAST
7400,L_SUNRBE9_1Y,WZ_WEST
7235,L_SWEEHO8_1Y,WZ_SOUTH_CENTRAL
7326,L_SWIFTE8_1Y,WZ_SOUTH_CENTRAL
7575,L_TAHIVI8_1Y,WZ_SOUTH_CENTRAL
7440,L_TARPLE9_1Y,WZ_WEST
7075,L_TERRY_9_1Y,WZ_WEST
7454,L_TEXIND8_1Y,WZ_SOUTH_CENTRAL
7231,L_THOMPS9_1Y,WZ_SOUTH_CENTRAL
76001,L_TIPPET8_1Y,WZ_FAR_WEST
901884,L_TIPPET8_1Y,WZ_FAR_WEST
7505,L_TRADPO8_1Y,WZ_SOUTH_CENTRAL
76580,L_TUNACR8_1Y,WZ_FAR_WEST
7500,L_TURNER8_1Y,WZ_SOUTH_CENTRAL
7442,L_TURTCR8_1Y,WZ_WEST
77281,L_TWINBU1_1Y,WZ_WEST
77156,L_TWINBU1_2Y,WZ_WEST
77280,L_TWINBU3_1Y,WZ_WEST
76009,L_TWINBU5_1Y,WZ_WEST
76011,L_TWINBU8_1Y,WZ_WEST
77155,L_TWINBU_1Y,WZ_WEST
71212,L_UPTON_8_1Y,WZ_FAR_WEST
7428,L_UTOPIA9_1Y,WZ_WEST
7146,L_VERDCR8_1Y,WZ_WEST
7232,L_WAELDE9_1Y,WZ_SOUTH_CENTRAL
7272,L_WALLER8_1Y,WZ_COAST
7312,L_WARDA_8_1Y,WZ_SOUTH_CENTRAL
7329,L_WEBBER8_1Y,WZ_SOUTH_CENTRAL
900327,L_WEBBER8_1Y,WZ_SOUTH_CENTRAL
7461,L_WEIDER8_1Y,WZ_SOUTH_CENTRAL
7254,L_WEIMAR8_1Y,WZ_SOUTH_CENTRAL
7577,L_WELCOM8_1Y,WZ_SOUTH_CENTRAL
7153,L_WELFAR8_1Y,WZ_SOUTH_CENTRAL
7288,L_WELLBR8_1Y,WZ_SOUTH_CENTRAL
7239,L_WESER_9_1Y,WZ_SOUTHERN
76013,L_WESTYA8_1Y,WZ_FAR_WEST
7529,L_WHITES8_1Y,WZ_SOUTH_CENTRAL
7273,L_WILLSP8_1Y,WZ_SOUTH_CENTRAL
7615,L_WILSON8_1Y,WZ_SOUTH_CENTRAL
7496,L_WIMBER9_1Y,WZ_SOUTH_CENTRAL
7306,L_WINCHE8_1Y,WZ_SOUTH_CENTRAL
7309,L_WIPOPA8_1Y,WZ_SOUTH_CENTRAL
7304,L_WIPOPA8_2Y,WZ_SOUTH_CENTRAL
77110,L_WIRTZ1_1,WZ_SOUTH_CENTRAL
7110,L_WIRTZ_1_1Y,WZ_SOUTH_CENTRAL
7104,L_WIRTZ_8_1Y,WZ_SOUTH_CENTRAL
7107,L_WIRTZ_9_1Y,WZ_SOUTH_CENTRAL
7134,L_WOLFCR8_1Y,WZ_WEST
7212,L_WOLFLA8_1Y,WZ_SOUTH_CENTRAL
7210,L_WYLDWO8_1Y,WZ_SOUTH_CENTRAL
7242,L_YOAKUM8_1Y,WZ_SOUTH_CENTRAL
7227,L_YORKCR8_1Y,WZ_SOUTH_CENTRAL
78575,L_YORKTO8_1Y,WZ_SOUTH_CENTRAL
45990,L_YORK_T29_9,WZ_COAST
7832,L_ZORN13_1Y,WZ_SOUTH_CENTRAL
7834,L_ZORN_3_1Y,WZ_SOUTH_CENTRAL
777180,L_ZORN__1_1Y,WZ_SOUTH_CENTRAL
777181,L_ZORN__1_2Y,WZ_SOUTH_CENTRAL
777182,L_ZORN__1_3Y,WZ_SOUTH_CENTRAL
77180,L_ZORN__2_1Y,WZ_SOUTH_CENTRAL
7042,L_ZORN__5_1Y,WZ_SOUTH_CENTRAL
7180,L_ZORN__8_1Y,WZ_SOUTH_CENTRAL
907657,L_ZORN__8_1Y,WZ_SOUTH_CENTRAL
29266,MABANKTAP_8,WZ_EAST
3176,MABANK_8,WZ_EAST
8111,MAGILL4A,WZ_COAST
8583,MAGN4A,WZ_SOUTH_CENTRAL
9238,MAGPLANT,WZ_SOUTH_CENTRAL
8177,MAGRUDER2A,WZ_COAST
8194,MAGRUDER4A,WZ_COAST
47700,MAG_PK__B138,WZ_COAST
3276,MALAKOFF_8,WZ_EAST
205,MALONEY,WZ_NORTH_CENTRAL
945,MAMIE_D,WZ_NORTH_CENTRAL
2208,MANSFLD_8,WZ_NORTH_CENTRAL
44440,MANVEL_S53_9,WZ_COAST
2817,MAPLE1_8,WZ_NORTH_CENTRAL
2792,MAPLE2_9,WZ_NORTH_CENTRAL
6290,MAPLESTR4A,WZ_WEST
3689,MARAK1_9,WZ_SOUTH_CENTRAL
6572,MARATHON2A,WZ_FAR_WEST
8266,MARCONI4A,WZ_SOUTHERN
60382,MARCY2A,WZ_NORTH
6681,MARFA2A,WZ_FAR_WEST
6038,MARGARET4A,WZ_NORTH
141765,MARIAH_5,WZ_NORTH
141763,MARIAH_CAP1,WZ_NORTH
141762,MARIAH_W2,WZ_NORTH
43155,MARINE_X59B8,WZ_COAST
8550,MARKHAM2A,WZ_COAST
5554,MARKHAMTAP9,WZ_COAST
1476,MARKLY_8,WZ_NORTH_CENTRAL
3641,MARLIN_S1_9,WZ_NORTH_CENTRAL
13639,MARLIN_T_9,WZ_NORTH_CENTRAL
3638,MARL_SE1_9,WZ_NORTH_CENTRAL
848,MARQUIS,WZ_NORTH_CENTRAL
852,MARQUIS9,WZ_NORTH_CENTRAL
2662,MARSH1_8,WZ_NORTH_CENTRAL
2663,MARSH2_8,WZ_NORTH_CENTRAL
2732,MARSHLL_P8,WZ_NORTH_CENTRAL
1231,MARTINCAP_9,WZ_FAR_WEST
3113,MARTINLK1_3,WZ_EAST
3129,MARTINLK2_3,WZ_EAST
3100,MARTINLK_5,WZ_EAST
6859,MARVINRC,WZ_NORTH
42921,MARYCK06138A,WZ_COAST
48249,MARYCK06TP_8,WZ_COAST
42922,MARYCK91138B,WZ_COAST
48250,MARYCK92TP_8,WZ_COAST
170051,MAR_MARBFAG1,WZ_SOUTH_CENTRAL
170052,MAR_MARBFAG2,WZ_SOUTH_CENTRAL
170031,MAR_MARSFOG1,WZ_SOUTH_CENTRAL
170032,MAR_MARSFOG2,WZ_SOUTH_CENTRAL
170033,MAR_MARSFOG3,WZ_SOUTH_CENTRAL
6393,MASN2A,WZ_WEST
60410,MASN4A,WZ_WEST
6395,MASONPHI2A,WZ_WEST
1094,MASON_8,WZ_FAR_WEST
44450,MASON__S25_8,WZ_COAST
6642,MAST2A,WZ_FAR_WEST
6396,MASW2A,WZ_WEST
6140,MATA2A,WZ_NORTH
8407,MATHIS2A,WZ_SOUTHERN
5668,MATHISSUB9,WZ_SOUTHERN
180445,MATKM_8,WZ_WEST
60391,MAUDST2A,WZ_NORTH
5297,MAUERMAN,WZ_SOUTH_CENTRAL
8692,MAVERICK4A,WZ_SOUTHERN
8998,MAXWELL4A,WZ_WEST
8109,MAYBERRY4A,WZ_SOUTHERN
1913,MAYFLDN_8,WZ_NORTH_CENTRAL
1912,MAYFLDN_T8,WZ_NORTH_CENTRAL
1914,MAYFLDS_8,WZ_NORTH_CENTRAL
11912,MAYFLDW_T8,WZ_NORTH_CENTRAL
80258,MAYO4A,WZ_SOUTHERN
3536,MAYPEARL1_9,WZ_NORTH_CENTRAL
3538,MAYPRLTX1_9,WZ_NORTH_CENTRAL
734,MCADAMS,WZ_NORTH
60381,MCADAMST2A,WZ_NORTH
6592,MCAM2A,WZ_FAR_WEST
6639,MCAN4A,WZ_FAR_WEST
42351,MCCABE_X96T8,WZ_COAST
80470,MCCAMPB4A,WZ_SOUTHERN
6586,MCCAMY4,WZ_FAR_WEST
5783,MCCOOKNO1SB9,WZ_SOUTHERN
5785,MCCOOKNO2SB9,WZ_SOUTHERN
974,MCCREE1_T1,WZ_NORTH_CENTRAL
834,MCCREE8,WZ_NORTH_CENTRAL
832,MCCREE9,WZ_NORTH_CENTRAL
9500,MCCREE_1,WZ_NORTH_CENTRAL
973,MCCREE_5,WZ_NORTH_CENTRAL
2516,MCDERMT_8,WZ_NORTH_CENTRAL
131143,MCDLD_1_8,WZ_FAR_WEST
131141,MCDLD_FCW1,WZ_FAR_WEST
131142,MCDLD_SBW1,WZ_FAR_WEST
1333,MCDONALD_8,WZ_FAR_WEST
48240,MCDONO33TP_9,WZ_COAST
41040,MCDONO_X33T9,WZ_COAST
2161,MCDONUGH_9,WZ_NORTH_CENTRAL
6607,MCELROY2A,WZ_FAR_WEST
5608,MCFADDINSUB9,WZ_COAST
3586,MCGREG1_9,WZ_NORTH_CENTRAL
3589,MCGREGHE1_9,WZ_NORTH_CENTRAL
161,MCGREGOR,WZ_NORTH_CENTRAL
3440,MCGREGPH1_8,WZ_NORTH_CENTRAL
3441,MCGREGPH1_9,WZ_NORTH_CENTRAL
3594,MCGREG_T_8,WZ_NORTH_CENTRAL
658,MCKAMY,WZ_NORTH_CENTRAL
2024,MCKAMYRD_8,WZ_NORTH_CENTRAL
2025,MCKAMY_T8,WZ_NORTH_CENTRAL
8858,MCKENZIE4A,WZ_SOUTHERN
11169,MCKENZIEDR_8,WZ_FAR_WEST
907,MCKINNEY,WZ_NORTH_CENTRAL
2529,MCKNY1_8,WZ_NORTH_CENTRAL
2546,MCKNY2_8,WZ_NORTH_CENTRAL
2553,MCKNYWHT_8,WZ_NORTH_CENTRAL
2561,MCKNYWHT_T8,WZ_NORTH_CENTRAL
2554,MCKNY_S1_8,WZ_NORTH_CENTRAL
2557,MCKNY_S2_8,WZ_NORTH_CENTRAL
903460,MCKNY_S2_8,WZ_NORTH_CENTRAL
2530,MCKNY_SW1_8,WZ_NORTH_CENTRAL
2547,MCKNY_SW2_8,WZ_NORTH_CENTRAL
2532,MCKNY_TI_8,WZ_NORTH_CENTRAL
2560,MCKNY_TI_T8,WZ_NORTH_CENTRAL
6384,MCLC2A,WZ_WEST
4442,MCLECOU_E_8,WZ_NORTH_CENTRAL
6271,MCMURRY2A,WZ_WEST
9080,MCNEIL,WZ_SOUTH_CENTRAL
9079,MCNEILN,WZ_SOUTH_CENTRAL
907432,MCNEILN,WZ_SOUTH_CENTRAL
8908,MCOLL_RD4A,WZ_SOUTHERN
679,MCPHERSON,WZ_NORTH_CENTRAL
24081,MCSES1_1,WZ_NORTH_CENTRAL
150021,MCSES_UNIT6,WZ_NORTH_CENTRAL
150022,MCSES_UNIT7,WZ_NORTH_CENTRAL
150023,MCSES_UNIT8,WZ_NORTH_CENTRAL
150151,MDANP_CT1,WZ_NORTH_CENTRAL
150152,MDANP_CT2,WZ_NORTH_CENTRAL
150153,MDANP_CT3,WZ_NORTH_CENTRAL
150154,MDANP_CT4,WZ_NORTH_CENTRAL
150155,MDANP_CT5,WZ_NORTH_CENTRAL
150156,MDANP_CT6,WZ_NORTH_CENTRAL
5735,MDFELDWSTSB9,WZ_COAST
8552,MDFLDTP2A,WZ_COAST
24082,MDLNE1_1,WZ_FAR_WEST
2314,MDLTHBOX_8,WZ_NORTH_CENTRAL
1936,MDLTHELP_5,WZ_NORTH_CENTRAL
1939,MDLTHELP_S5,WZ_NORTH_CENTRAL
2307,MDLTHTXI1_8,WZ_NORTH_CENTRAL
2310,MDLTHTXI2_8,WZ_NORTH_CENTRAL
2313,MDLTH_N_8,WZ_NORTH_CENTRAL
2308,MDLTH_S_8,WZ_NORTH_CENTRAL
12445,MDLTM1_8,WZ_NORTH_CENTRAL
12446,MDLTM2_8,WZ_NORTH_CENTRAL
12447,MDLTM3_8,WZ_NORTH_CENTRAL
24011,MDSSW1_1,WZ_FAR_WEST
4000,MDSSW1_3,WZ_FAR_WEST
2617,MDWCK1_8,WZ_NORTH_CENTRAL
2618,MDWCK2_8,WZ_NORTH_CENTRAL
49131,MEADOW_A1STR,WZ_COAST
49046,MEADOW_A1TER,WZ_COAST
49133,MEADOW_A2STR,WZ_COAST
49051,MEADOW_A2TER,WZ_COAST
43031,MEADOW_B138A,WZ_COAST
43032,MEADOW_B138B,WZ_COAST
43030,MEADOW__B345,WZ_COAST
2039,MEADPRK1_8,WZ_NORTH_CENTRAL
2040,MEADPRK2_8,WZ_NORTH_CENTRAL
1285,MEANS_9,WZ_FAR_WEST
6658,MECPLNVW,WZ_WEST
5305,MEDINABS,WZ_SOUTH_CENTRAL
8912,MEDIOCR4A,WZ_SOUTHERN
5300,MED_CTR,WZ_SOUTH_CENTRAL
2340,MELSSA_P8,WZ_NORTH_CENTRAL
6380,MELV2A,WZ_WEST
1753,MEMC_E_T8,WZ_NORTH
1717,MEMC_SW_1_8,WZ_NORTH
1715,MEMC_SW_3_8,WZ_NORTH
1713,MEMC_W_T8,WZ_NORTH
48246,MEMORL73TP_8,WZ_COAST
44461,MEMORL_R81_8,WZ_COAST
44462,MEMORL_T73_8,WZ_COAST
6401,MENPHTP2,WZ_WEST
1653,MERCERSGAP_8,WZ_NORTH_CENTRAL
5752,MERETTSUB8,WZ_SOUTHERN
5310,MERIDA,WZ_SOUTH_CENTRAL
