//ste,ara,nde,GenFactor,LoadFactor,ResidualLF
0,WZ_COAST,110701,0.000,0.001,0.000
0,WZ_COAST,48230,0.000,0.000,0.000
0,WZ_COAST,48231,0.000,0.000,0.000
0,WZ_COAST,48232,0.000,0.003,0.000
0,WZ_COAST,48240,0.000,0.000,0.000
0,WZ_COAST,48361,0.000,0.000,0.000
0,WZ_COAST,41061,0.000,0.000,0.000
0,WZ_COAST,41071,0.000,0.001,0.000
0,WZ_COAST,41480,0.000,0.002,0.000
0,WZ_COAST,47701,0.000,0.000,0.000
0,WZ_COAST,41165,0.000,0.000,0.000
0,WZ_COAST,41490,0.000,0.001,0.000
0,WZ_COAST,48260,0.000,0.000,0.000
0,WZ_COAST,48261,0.000,0.000,0.000
0,WZ_COAST,41205,0.000,0.000,0.000
0,WZ_COAST,42160,0.000,0.002,0.000
0,WZ_COAST,41350,0.000,0.000,0.000
0,WZ_COAST,48295,0.000,0.000,0.000
0,WZ_COAST,48296,0.000,0.000,0.000
0,WZ_COAST,110627,0.000,0.001,0.000
0,WZ_COAST,41530,0.000,0.001,0.000
0,WZ_COAST,110578,0.000,0.002,0.000
0,WZ_COAST,110579,0.000,0.002,0.000
0,WZ_COAST,41310,0.000,0.002,0.000
0,WZ_COAST,41355,0.000,0.001,0.000
0,WZ_COAST,41620,0.000,0.000,0.000
0,WZ_COAST,48172,0.000,0.001,0.000
0,WZ_COAST,48173,0.000,0.001,0.000
0,WZ_COAST,110952,0.000,0.001,0.000
0,WZ_COAST,41681,0.000,0.000,0.000
0,WZ_COAST,42610,0.000,0.000,0.000
0,WZ_COAST,48388,0.000,0.000,0.000
0,WZ_COAST,48389,0.000,0.000,0.000
0,WZ_COAST,48384,0.000,0.000,0.000
0,WZ_COAST,48385,0.000,0.000,0.000
0,WZ_COAST,48412,0.000,0.000,0.000
0,WZ_COAST,48401,0.000,0.000,0.000
0,WZ_COAST,48402,0.000,0.000,0.000
0,WZ_COAST,42780,0.000,0.000,0.000
0,WZ_COAST,48282,0.000,0.000,0.000
0,WZ_COAST,48283,0.000,0.000,0.000
0,WZ_COAST,42061,0.000,0.003,0.000
0,WZ_COAST,42800,0.000,0.000,0.000
0,WZ_COAST,42080,0.000,0.001,0.000
0,WZ_COAST,44440,0.000,0.000,0.000
0,WZ_COAST,42090,0.000,0.002,0.000
0,WZ_COAST,42960,0.000,0.000,0.000
0,WZ_COAST,42110,0.000,0.000,0.000
0,WZ_COAST,42870,0.000,0.000,0.000
0,WZ_COAST,43150,0.000,0.000,0.000
0,WZ_COAST,43300,0.000,0.001,0.000
0,WZ_COAST,44600,0.000,0.000,0.000
0,WZ_COAST,42120,0.000,0.001,0.000
0,WZ_COAST,42890,0.000,0.001,0.000
0,WZ_COAST,42150,0.000,0.006,0.000
0,WZ_COAST,42210,0.000,0.001,0.000
0,WZ_COAST,110201,0.000,0.000,0.000
0,WZ_COAST,110202,0.000,0.000,0.000
0,WZ_COAST,110203,0.000,0.000,0.000
0,WZ_COAST,110204,0.000,0.000,0.000
0,WZ_COAST,42180,0.000,0.004,0.000
0,WZ_COAST,42351,0.000,0.000,0.000
0,WZ_COAST,42170,0.000,0.000,0.000
0,WZ_COAST,42260,0.000,0.003,0.000
0,WZ_COAST,42790,0.000,0.001,0.000
0,WZ_COAST,42955,0.000,0.000,0.000
0,WZ_COAST,43225,0.000,0.000,0.000
0,WZ_COAST,43130,0.000,0.000,0.000
0,WZ_COAST,42190,0.000,0.003,0.000
0,WZ_COAST,43330,0.000,0.000,0.000
0,WZ_COAST,42215,0.000,0.000,0.000
0,WZ_COAST,42220,0.000,0.001,0.000
0,WZ_COAST,42900,0.000,0.000,0.000
0,WZ_COAST,43250,0.000,0.000,0.000
0,WZ_COAST,42271,0.000,0.000,0.000
0,WZ_COAST,42272,0.000,0.000,0.000
0,WZ_COAST,42551,0.000,0.000,0.000
0,WZ_COAST,48069,0.000,0.001,0.000
0,WZ_COAST,43040,0.000,0.000,0.000
0,WZ_COAST,42340,0.000,0.000,0.000
0,WZ_COAST,43000,0.000,0.000,0.000
0,WZ_COAST,43360,0.000,0.001,0.000
0,WZ_COAST,42645,0.000,0.002,0.000
0,WZ_COAST,43440,0.000,0.001,0.000
0,WZ_COAST,42550,0.000,0.000,0.000
0,WZ_COAST,42680,0.000,0.001,0.000
0,WZ_COAST,48095,0.000,0.000,0.000
0,WZ_COAST,43610,0.000,0.002,0.000
0,WZ_COAST,48096,0.000,0.000,0.000
0,WZ_COAST,48103,0.000,0.001,0.000
0,WZ_COAST,48100,0.000,0.000,0.000
0,WZ_COAST,48099,0.000,0.000,0.000
0,WZ_COAST,48423,0.000,0.000,0.000
0,WZ_COAST,48108,0.000,0.000,0.000
0,WZ_COAST,43315,0.000,0.001,0.000
0,WZ_COAST,44205,0.000,0.000,0.000
0,WZ_COAST,42651,0.000,0.000,0.000
0,WZ_COAST,48112,0.000,0.000,0.000
0,WZ_COAST,42670,0.000,0.000,0.000
0,WZ_COAST,43201,0.000,0.002,0.000
0,WZ_COAST,43202,0.000,0.001,0.000
0,WZ_COAST,43400,0.000,0.003,0.000
0,WZ_COAST,47210,0.000,0.000,0.000
0,WZ_COAST,42690,0.000,0.002,0.000
0,WZ_COAST,47160,0.000,0.002,0.000
0,WZ_COAST,47752,0.000,0.002,0.000
0,WZ_COAST,42712,0.000,0.000,0.000
0,WZ_COAST,47560,0.000,0.002,0.000
0,WZ_COAST,48127,0.000,0.000,0.000
0,WZ_COAST,48126,0.000,0.000,0.000
0,WZ_COAST,48249,0.000,0.000,0.000
0,WZ_COAST,48250,0.000,0.000,0.000
0,WZ_COAST,42830,0.000,0.002,0.000
0,WZ_COAST,42860,0.000,0.001,0.000
0,WZ_COAST,42880,0.000,0.000,0.000
0,WZ_COAST,48194,0.000,0.000,0.000
0,WZ_COAST,48195,0.000,0.000,0.000
0,WZ_COAST,43070,0.000,0.001,0.000
0,WZ_COAST,42921,0.000,0.000,0.000
0,WZ_COAST,42922,0.000,0.000,0.000
0,WZ_COAST,42950,0.000,0.001,0.000
0,WZ_COAST,43290,0.000,0.001,0.000
0,WZ_COAST,48257,0.000,0.000,0.000
0,WZ_COAST,43390,0.000,0.000,0.000
0,WZ_COAST,48312,0.000,0.000,0.000
0,WZ_COAST,43190,0.000,0.001,0.000
0,WZ_COAST,48253,0.000,0.000,0.000
0,WZ_COAST,48254,0.000,0.000,0.000
0,WZ_COAST,48277,0.000,0.000,0.000
0,WZ_COAST,48278,0.000,0.000,0.000
0,WZ_COAST,48284,0.000,0.000,0.000
0,WZ_COAST,48285,0.000,0.000,0.000
0,WZ_COAST,48289,0.000,0.001,0.000
0,WZ_COAST,48288,0.000,0.002,0.000
0,WZ_COAST,43230,0.000,0.000,0.000
0,WZ_COAST,43155,0.000,0.000,0.000
0,WZ_COAST,48321,0.000,0.000,0.000
0,WZ_COAST,43222,0.000,0.000,0.000
0,WZ_COAST,48334,0.000,0.001,0.000
0,WZ_COAST,43240,0.000,0.003,0.000
0,WZ_COAST,43365,0.000,0.002,0.000
0,WZ_COAST,48262,0.000,0.002,0.000
0,WZ_COAST,43262,0.000,0.005,0.000
0,WZ_COAST,43271,0.000,0.001,0.000
0,WZ_COAST,43272,0.000,0.003,0.000
0,WZ_COAST,43520,0.000,0.001,0.000
0,WZ_COAST,43521,0.000,0.000,0.000
0,WZ_COAST,48353,0.000,0.001,0.000
0,WZ_COAST,48354,0.000,0.000,0.000
0,WZ_COAST,43350,0.000,0.000,0.000
0,WZ_COAST,48359,0.000,0.000,0.000
0,WZ_COAST,905210,0.000,0.001,0.000
0,WZ_COAST,48101,0.000,0.002,0.000
0,WZ_COAST,48337,0.000,0.002,0.000
0,WZ_COAST,48392,0.000,0.001,0.000
0,WZ_COAST,48393,0.000,0.002,0.000
0,WZ_COAST,48394,0.000,0.001,0.000
0,WZ_COAST,43570,0.000,0.002,0.000
0,WZ_COAST,44170,0.000,0.002,0.000
0,WZ_COAST,44671,0.000,0.001,0.000
0,WZ_COAST,44020,0.000,0.005,0.000
0,WZ_COAST,44310,0.000,0.000,0.000
0,WZ_COAST,44030,0.000,0.004,0.000
0,WZ_COAST,44051,0.000,0.003,0.000
0,WZ_COAST,44140,0.000,0.003,0.000
0,WZ_COAST,44780,0.000,0.006,0.000
0,WZ_COAST,48040,0.000,0.002,0.000
0,WZ_COAST,48026,0.000,0.000,0.000
0,WZ_COAST,48037,0.000,0.000,0.000
0,WZ_COAST,44180,0.000,0.000,0.000
0,WZ_COAST,48036,0.000,0.000,0.000
0,WZ_COAST,44100,0.000,0.000,0.000
0,WZ_COAST,44230,0.000,0.002,0.000
0,WZ_COAST,44120,0.000,0.003,0.000
0,WZ_COAST,45610,0.000,0.004,0.000
0,WZ_COAST,44190,0.000,0.001,0.000
0,WZ_COAST,48051,0.000,0.001,0.000
0,WZ_COAST,44145,0.000,0.001,0.000
0,WZ_COAST,44592,0.000,0.000,0.000
0,WZ_COAST,44172,0.000,0.002,0.000
0,WZ_COAST,44341,0.000,0.004,0.000
0,WZ_COAST,48167,0.000,0.001,0.000
0,WZ_COAST,44570,0.000,0.000,0.000
0,WZ_COAST,44210,0.000,0.001,0.000
0,WZ_COAST,44622,0.000,0.002,0.000
0,WZ_COAST,44213,0.000,0.000,0.000
0,WZ_COAST,44215,0.000,0.000,0.000
0,WZ_COAST,44623,0.000,0.002,0.000
0,WZ_COAST,44231,0.000,0.001,0.000
0,WZ_COAST,44256,0.000,0.000,0.000
0,WZ_COAST,44420,0.000,0.006,0.000
0,WZ_COAST,44513,0.000,0.003,0.000
0,WZ_COAST,44450,0.000,0.009,0.000
0,WZ_COAST,44260,0.000,0.010,0.000
0,WZ_COAST,44270,0.000,0.004,0.000
0,WZ_COAST,44615,0.000,0.003,0.000
0,WZ_COAST,48159,0.000,0.000,0.000
0,WZ_COAST,48161,0.000,0.002,0.000
0,WZ_COAST,48169,0.000,0.000,0.000
0,WZ_COAST,48170,0.000,0.000,0.000
0,WZ_COAST,45770,0.000,0.000,0.000
0,WZ_COAST,48203,0.000,0.003,0.000
0,WZ_COAST,44461,0.000,0.003,0.000
0,WZ_COAST,48246,0.000,0.003,0.000
0,WZ_COAST,48237,0.000,0.000,0.000
0,WZ_COAST,44672,0.000,0.003,0.000
0,WZ_COAST,48162,0.000,0.000,0.000
0,WZ_COAST,48269,0.000,0.000,0.000
0,WZ_COAST,48270,0.000,0.000,0.000
0,WZ_COAST,48441,0.000,0.000,0.000
0,WZ_COAST,44590,0.000,0.000,0.000
0,WZ_COAST,44591,0.000,0.000,0.000
0,WZ_COAST,44620,0.000,0.001,0.000
0,WZ_COAST,44625,0.000,0.002,0.000
0,WZ_COAST,48335,0.000,0.002,0.000
0,WZ_COAST,48336,0.000,0.002,0.000
0,WZ_COAST,48351,0.000,0.001,0.000
0,WZ_COAST,44761,0.000,0.000,0.000
0,WZ_COAST,48356,0.000,0.001,0.000
0,WZ_COAST,44691,0.000,0.000,0.000
0,WZ_COAST,44692,0.000,0.000,0.000
0,WZ_COAST,48364,0.000,0.000,0.000
0,WZ_COAST,48365,0.000,0.000,0.000
0,WZ_COAST,44760,0.000,0.000,0.000
0,WZ_COAST,47310,0.000,0.002,0.000
0,WZ_COAST,48420,0.000,0.000,0.000
0,WZ_COAST,44790,0.000,0.001,0.000
0,WZ_COAST,46611,0.000,0.001,0.000
0,WZ_COAST,44795,0.000,0.001,0.000
0,WZ_COAST,44792,0.000,0.002,0.000
0,WZ_COAST,48397,0.000,0.002,0.000
0,WZ_COAST,48398,0.000,0.003,0.000
0,WZ_COAST,46660,0.000,0.006,0.000
0,WZ_COAST,45760,0.000,0.005,0.000
0,WZ_COAST,48018,0.000,0.003,0.000
0,WZ_COAST,48406,0.000,0.005,0.000
0,WZ_COAST,45700,0.000,0.000,0.000
0,WZ_COAST,46301,0.000,0.000,0.000
0,WZ_COAST,45990,0.000,0.000,0.000
0,WZ_COAST,48002,0.000,0.001,0.000
0,WZ_COAST,45630,0.000,0.000,0.000
0,WZ_COAST,45640,0.000,0.000,0.000
0,WZ_COAST,45651,0.000,0.010,0.000
0,WZ_COAST,45670,0.000,0.003,0.000
0,WZ_COAST,45675,0.000,0.001,0.000
0,WZ_COAST,45880,0.000,0.003,0.000
0,WZ_COAST,48056,0.000,0.000,0.000
0,WZ_COAST,48057,0.000,0.000,0.000
0,WZ_COAST,45952,0.000,0.010,0.000
0,WZ_COAST,48079,0.000,0.003,0.000
0,WZ_COAST,48078,0.000,0.003,0.000
0,WZ_COAST,45730,0.000,0.005,0.000
0,WZ_COAST,45740,0.000,0.000,0.000
0,WZ_COAST,45900,0.000,0.000,0.000
0,WZ_COAST,46110,0.000,0.007,0.000
0,WZ_COAST,45750,0.000,0.000,0.000
0,WZ_COAST,47382,0.000,0.000,0.000
0,WZ_COAST,48138,0.000,0.000,0.000
0,WZ_COAST,48139,0.000,0.002,0.000
0,WZ_COAST,48119,0.000,0.002,0.000
0,WZ_COAST,48118,0.000,0.004,0.000
0,WZ_COAST,48811,0.000,0.003,0.000
0,WZ_COAST,48812,0.000,0.006,0.000
0,WZ_COAST,48134,0.000,0.000,0.000
0,WZ_COAST,48135,0.000,0.000,0.000
0,WZ_COAST,48152,0.000,0.000,0.000
0,WZ_COAST,48153,0.000,0.000,0.000
0,WZ_COAST,46511,0.000,0.002,0.000
0,WZ_COAST,46560,0.000,0.001,0.000
0,WZ_COAST,45910,0.000,0.000,0.000
0,WZ_COAST,46570,0.000,0.003,0.000
0,WZ_COAST,45940,0.000,0.005,0.000
0,WZ_COAST,46240,0.000,0.000,0.000
0,WZ_COAST,48204,0.000,0.001,0.000
0,WZ_COAST,48205,0.000,0.001,0.000
0,WZ_COAST,46332,0.000,0.001,0.000
0,WZ_COAST,48206,0.000,0.000,0.000
0,WZ_COAST,48207,0.000,0.000,0.000
0,WZ_COAST,48226,0.000,0.003,0.000
0,WZ_COAST,48218,0.000,0.000,0.000
0,WZ_COAST,48219,0.000,0.000,0.000
0,WZ_COAST,46261,0.000,0.000,0.000
0,WZ_COAST,46270,0.000,0.012,0.000
0,WZ_COAST,48324,0.000,0.001,0.000
0,WZ_COAST,48323,0.000,0.001,0.000
0,WZ_COAST,46510,0.000,0.007,0.000
0,WZ_COAST,46300,0.000,0.000,0.000
0,WZ_COAST,48327,0.000,0.000,0.000
0,WZ_COAST,48611,0.000,0.002,0.000
0,WZ_COAST,48612,0.000,0.002,0.000
0,WZ_COAST,46331,0.000,0.001,0.000
0,WZ_COAST,48349,0.000,0.000,0.000
0,WZ_COAST,46612,0.000,0.001,0.000
0,WZ_COAST,48350,0.000,0.000,0.000
0,WZ_COAST,46552,0.000,0.000,0.000
0,WZ_COAST,47680,0.000,0.007,0.000
0,WZ_COAST,47010,0.000,0.001,0.000
0,WZ_COAST,47011,0.000,0.004,0.000
0,WZ_COAST,47012,0.000,0.002,0.000
0,WZ_COAST,47013,0.000,0.001,0.000
0,WZ_COAST,47050,0.000,0.000,0.000
0,WZ_COAST,47380,0.000,0.000,0.000
0,WZ_COAST,905467,0.000,0.001,0.000
0,WZ_COAST,47441,0.000,0.000,0.000
0,WZ_COAST,47381,0.000,0.000,0.000
0,WZ_COAST,47320,0.000,0.002,0.000
0,WZ_COAST,48088,0.000,0.000,0.000
0,WZ_COAST,48089,0.000,0.000,0.000
0,WZ_COAST,47090,0.000,0.003,0.000
0,WZ_COAST,47110,0.000,0.000,0.000
0,WZ_COAST,47100,0.000,0.000,0.000
0,WZ_COAST,47350,0.000,0.000,0.000
0,WZ_COAST,47340,0.000,0.002,0.000
0,WZ_COAST,47580,0.000,0.004,0.000
0,WZ_COAST,48146,0.000,0.001,0.000
0,WZ_COAST,48145,0.000,0.002,0.000
0,WZ_COAST,47321,0.000,0.003,0.000
0,WZ_COAST,47660,0.000,0.004,0.000
0,WZ_COAST,48363,0.000,0.003,0.000
0,WZ_COAST,48198,0.000,0.001,0.000
0,WZ_COAST,48199,0.000,0.001,0.000
0,WZ_COAST,48343,0.000,0.000,0.000
0,WZ_COAST,48340,0.000,0.000,0.000
0,WZ_COAST,48378,0.000,0.000,0.000
0,WZ_COAST,48417,0.000,0.000,0.000
0,WZ_COAST,48416,0.000,0.000,0.000
0,WZ_COAST,47570,0.000,0.001,0.000
0,WZ_COAST,47730,0.000,0.009,0.000
0,WZ_COAST,47510,0.000,0.004,0.000
0,WZ_COAST,47690,0.000,0.003,0.000
0,WZ_COAST,48029,0.000,0.002,0.000
0,WZ_COAST,48030,0.000,0.001,0.000
0,WZ_COAST,47670,0.000,0.000,0.000
0,WZ_COAST,48049,0.000,0.000,0.000
0,WZ_COAST,47571,0.000,0.002,0.000
0,WZ_COAST,47620,0.000,0.002,0.000
0,WZ_COAST,47600,0.000,0.000,0.000
0,WZ_COAST,47640,0.000,0.000,0.000
0,WZ_COAST,47705,0.000,0.001,0.000
0,WZ_COAST,48265,0.000,0.001,0.000
0,WZ_COAST,48264,0.000,0.001,0.000
0,WZ_COAST,48381,0.000,0.001,0.000
0,WZ_COAST,48061,0.000,0.000,0.000
0,WZ_COAST,48013,0.000,0.000,0.000
0,WZ_COAST,48274,0.000,0.001,0.000
0,WZ_COAST,48071,0.000,0.000,0.000
0,WZ_COAST,48072,0.000,0.000,0.000
0,WZ_COAST,48179,0.000,0.001,0.000
0,WZ_COAST,48225,0.000,0.000,0.000
0,WZ_COAST,48303,0.000,0.000,0.000
0,WZ_COAST,905678,0.000,0.000,0.000
0,WZ_COAST,48375,0.000,0.001,0.000
0,WZ_COAST,49005,0.000,0.000,0.000
0,WZ_COAST,49006,0.000,0.000,0.000
0,WZ_COAST,49039,0.000,0.000,0.000
0,WZ_COAST,49071,0.000,0.000,0.000
0,WZ_COAST,5915,0.000,0.000,0.000
0,WZ_COAST,5504,0.000,0.000,0.000
0,WZ_COAST,5604,0.000,0.000,0.000
0,WZ_COAST,5606,0.000,0.000,0.000
0,WZ_COAST,5680,0.000,0.000,0.000
0,WZ_COAST,5730,0.000,0.000,0.000
0,WZ_COAST,5514,0.000,0.000,0.000
0,WZ_COAST,5520,0.000,0.000,0.000
0,WZ_COAST,5522,0.000,0.000,0.000
0,WZ_COAST,5524,0.000,0.000,0.000
0,WZ_COAST,5523,0.000,0.001,0.000
0,WZ_COAST,5526,0.000,0.000,0.000
0,WZ_COAST,5528,0.000,0.000,0.000
0,WZ_COAST,5532,0.000,0.000,0.000
0,WZ_COAST,5534,0.000,0.000,0.000
0,WZ_COAST,5538,0.000,0.000,0.000
0,WZ_COAST,5543,0.000,0.000,0.000
0,WZ_COAST,5540,0.000,0.000,0.000
0,WZ_COAST,5548,0.000,0.000,0.000
0,WZ_COAST,5588,0.000,0.000,0.000
0,WZ_COAST,5550,0.000,0.000,0.000
0,WZ_COAST,5553,0.000,0.000,0.000
0,WZ_COAST,5551,0.000,0.000,0.000
0,WZ_COAST,5552,0.000,0.000,0.000
0,WZ_COAST,5555,0.000,0.000,0.000
0,WZ_COAST,5558,0.000,0.000,0.000
0,WZ_COAST,5560,0.000,0.000,0.000
0,WZ_COAST,5564,0.000,0.000,0.000
0,WZ_COAST,5569,0.000,0.000,0.000
0,WZ_COAST,5562,0.000,0.002,0.000
0,WZ_COAST,5566,0.000,0.000,0.000
0,WZ_COAST,5570,0.000,0.000,0.000
0,WZ_COAST,5573,0.000,0.000,0.000
0,WZ_COAST,5576,0.000,0.000,0.000
0,WZ_COAST,5579,0.000,0.000,0.000
0,WZ_COAST,5586,0.000,0.000,0.000
0,WZ_COAST,5585,0.000,0.001,0.000
0,WZ_COAST,5590,0.000,0.000,0.000
0,WZ_COAST,5591,0.000,0.000,0.000
0,WZ_COAST,5600,0.000,0.000,0.000
0,WZ_COAST,5592,0.000,0.000,0.000
0,WZ_COAST,5596,0.000,0.000,0.000
0,WZ_COAST,5598,0.000,0.000,0.000
0,WZ_COAST,80135,0.000,0.002,0.000
0,WZ_COAST,5603,0.000,0.000,0.000
0,WZ_COAST,5608,0.000,0.000,0.000
0,WZ_COAST,5735,0.000,0.000,0.000
0,WZ_COAST,8169,0.000,0.001,0.000
0,WZ_COAST,110351,0.000,0.004,0.000
0,WZ_COAST,110352,0.000,0.004,0.000
0,WZ_COAST,7272,0.000,0.001,0.000
0,WZ_COAST,7668,0.000,0.000,0.000
0,WZ_COAST,902177,0.000,0.001,0.000
0,WZ_COAST,7670,0.000,0.001,0.000
0,WZ_COAST,7671,0.000,0.002,0.000
0,WZ_COAST,8100,0.000,0.000,0.000
0,WZ_COAST,8102,0.000,0.000,0.000
0,WZ_COAST,8117,0.000,0.000,0.000
0,WZ_COAST,8113,0.000,0.002,0.000
0,WZ_COAST,8114,0.000,0.002,0.000
0,WZ_COAST,8115,0.000,0.000,0.000
0,WZ_COAST,8116,0.000,0.001,0.000
0,WZ_COAST,8118,0.000,0.001,0.000
0,WZ_COAST,8119,0.000,0.000,0.000
0,WZ_COAST,8131,0.000,0.000,0.000
0,WZ_COAST,8550,0.000,0.000,0.000
0,WZ_COAST,8125,0.000,0.000,0.000
0,WZ_COAST,8140,0.000,0.001,0.000
0,WZ_COAST,8555,0.000,0.000,0.000
0,WZ_COAST,8132,0.000,0.000,0.000
0,WZ_COAST,8133,0.000,0.000,0.000
0,WZ_COAST,8135,0.000,0.000,0.000
0,WZ_COAST,8136,0.000,0.000,0.000
0,WZ_COAST,110302,0.000,0.000,0.000
0,WZ_COAST,110303,0.000,0.001,0.000
0,WZ_COAST,8141,0.000,0.000,0.000
0,WZ_COAST,80064,0.000,0.000,0.000
0,WZ_COAST,8146,0.000,0.001,0.000
0,WZ_COAST,8144,0.000,0.000,0.000
0,WZ_COAST,8911,0.000,0.000,0.000
0,WZ_COAST,8149,0.000,0.004,0.000
0,WZ_COAST,8159,0.000,0.000,0.000
0,WZ_COAST,8572,0.000,0.000,0.000
0,WZ_COAST,8177,0.000,0.002,0.000
0,WZ_COAST,8178,0.000,0.002,0.000
0,WZ_COAST,88179,0.000,0.000,0.000
0,WZ_COAST,110882,0.000,0.000,0.000
0,WZ_COAST,8182,0.000,0.003,0.000
0,WZ_COAST,8180,0.000,0.000,0.000
0,WZ_COAST,8547,0.000,0.000,0.000
0,WZ_COAST,8549,0.000,0.000,0.000
0,WZ_COAST,8557,0.000,0.000,0.000
0,WZ_COAST,8563,0.000,0.000,0.000
0,WZ_EAST,1,0.000,0.002,0.000
0,WZ_EAST,964,0.000,0.008,0.000
0,WZ_EAST,104,0.000,0.001,0.000
0,WZ_EAST,902398,0.000,0.001,0.000
0,WZ_EAST,120031,0.000,0.011,0.000
0,WZ_EAST,120032,0.000,0.011,0.000
0,WZ_EAST,120042,0.000,0.021,0.000
0,WZ_EAST,120131,0.000,0.000,0.000
0,WZ_EAST,120132,0.000,0.025,0.000
0,WZ_EAST,120162,0.000,0.005,0.000
0,WZ_EAST,13,0.000,0.001,0.000
0,WZ_EAST,13101,0.000,0.000,0.000
0,WZ_EAST,120101,0.000,0.001,0.000
0,WZ_EAST,120102,0.000,0.001,0.000
0,WZ_EAST,3394,0.000,0.003,0.000
0,WZ_EAST,120033,0.000,0.023,0.000
0,WZ_EAST,1698,0.000,0.002,0.000
0,WZ_EAST,1800,0.000,0.006,0.000
0,WZ_EAST,1814,0.000,0.009,0.000
0,WZ_EAST,21,0.000,0.000,0.000
0,WZ_EAST,32000,0.000,0.005,0.000
0,WZ_EAST,6800,0.000,0.004,0.000
0,WZ_EAST,1791,0.000,0.003,0.000
0,WZ_EAST,1795,0.000,0.001,0.000
0,WZ_EAST,37320,0.000,0.001,0.000
0,WZ_EAST,6872,0.000,0.004,0.000
0,WZ_EAST,1798,0.000,0.004,0.000
0,WZ_EAST,1802,0.000,0.003,0.000
0,WZ_EAST,1812,0.000,0.001,0.000
0,WZ_EAST,1813,0.000,0.000,0.000
0,WZ_EAST,1823,0.000,0.002,0.000
0,WZ_EAST,195,0.000,0.002,0.000
0,WZ_EAST,196,0.000,0.000,0.000
0,WZ_EAST,32879,0.000,0.002,0.000
0,WZ_EAST,4,0.000,0.001,0.000
0,WZ_EAST,212,0.000,0.006,0.000
0,WZ_EAST,25,0.000,0.001,0.000
0,WZ_EAST,27,0.000,0.001,0.000
0,WZ_EAST,34,0.000,0.001,0.000
0,WZ_EAST,3188,0.000,0.003,0.000
0,WZ_EAST,29108,0.000,0.000,0.000
0,WZ_EAST,31,0.000,0.002,0.000
0,WZ_EAST,38,0.000,0.001,0.000
0,WZ_EAST,120041,0.000,0.021,0.000
0,WZ_EAST,120043,0.000,0.021,0.000
0,WZ_EAST,3101,0.000,0.003,0.000
0,WZ_EAST,3201,0.000,0.003,0.000
0,WZ_EAST,3210,0.000,0.010,0.000
0,WZ_EAST,3106,0.000,0.006,0.000
0,WZ_EAST,3139,0.000,0.011,0.000
0,WZ_EAST,3196,0.000,0.008,0.000
0,WZ_EAST,3219,0.000,0.008,0.000
0,WZ_EAST,3222,0.000,0.004,0.000
0,WZ_EAST,3251,0.000,0.003,0.000
0,WZ_EAST,3110,0.000,0.000,0.000
0,WZ_EAST,3343,0.000,0.001,0.000
0,WZ_EAST,6746,0.000,0.000,0.000
0,WZ_EAST,6703,0.000,0.001,0.000
0,WZ_EAST,3272,0.000,0.006,0.000
0,WZ_EAST,3340,0.000,0.013,0.000
0,WZ_EAST,3341,0.000,0.004,0.000
0,WZ_EAST,3349,0.000,0.000,0.000
0,WZ_EAST,3311,0.000,0.008,0.000
0,WZ_EAST,3312,0.000,0.001,0.000
0,WZ_EAST,3315,0.000,0.008,0.000
0,WZ_EAST,3126,0.000,0.001,0.000
0,WZ_EAST,3128,0.000,0.002,0.000
0,WZ_EAST,3276,0.000,0.007,0.000
0,WZ_EAST,3269,0.000,0.001,0.000
0,WZ_EAST,3248,0.000,0.005,0.000
0,WZ_EAST,3141,0.000,0.003,0.000
0,WZ_EAST,3202,0.000,0.003,0.000
0,WZ_EAST,13235,0.000,0.004,0.000
0,WZ_EAST,3207,0.000,0.006,0.000
0,WZ_EAST,3142,0.000,0.003,0.000
0,WZ_EAST,3213,0.000,0.010,0.000
0,WZ_EAST,3227,0.000,0.004,0.000
0,WZ_EAST,3146,0.000,0.003,0.000
0,WZ_EAST,3149,0.000,0.000,0.000
0,WZ_EAST,3151,0.000,0.003,0.000
0,WZ_EAST,6742,0.000,0.001,0.000
0,WZ_EAST,3152,0.000,0.000,0.000
0,WZ_EAST,3153,0.000,0.001,0.000
0,WZ_EAST,3231,0.000,0.001,0.000
0,WZ_EAST,3154,0.000,0.002,0.000
0,WZ_EAST,3155,0.000,0.007,0.000
0,WZ_EAST,6743,0.000,0.004,0.000
0,WZ_EAST,3296,0.000,0.000,0.000
0,WZ_EAST,3162,0.000,0.009,0.000
0,WZ_EAST,904074,0.000,0.006,0.000
0,WZ_EAST,6919,0.000,0.005,0.000
0,WZ_EAST,3170,0.000,0.002,0.000
0,WZ_EAST,3181,0.000,0.001,0.000
0,WZ_EAST,6914,0.000,0.006,0.000
0,WZ_EAST,3175,0.000,0.003,0.000
0,WZ_EAST,3176,0.000,0.006,0.000
0,WZ_EAST,3183,0.000,0.006,0.000
0,WZ_EAST,3179,0.000,0.007,0.000
0,WZ_EAST,3177,0.000,0.002,0.000
0,WZ_EAST,120111,0.000,0.003,0.000
0,WZ_EAST,120114,0.000,0.003,0.000
0,WZ_EAST,37,0.000,0.002,0.000
0,WZ_EAST,109081,0.000,0.065,0.000
0,WZ_EAST,32001,0.000,0.019,0.000
0,WZ_EAST,32004,0.000,0.005,0.000
0,WZ_EAST,32882,0.000,0.000,0.000
0,WZ_EAST,32002,0.000,0.009,0.000
0,WZ_EAST,32003,0.000,0.008,0.000
0,WZ_EAST,32878,0.000,0.002,0.000
0,WZ_EAST,32005,0.000,0.001,0.000
